address,categories/0,categories/1,categories/2,categories/3,categoryName,description,location/lat,location/lng,openingHours/0/day,openingHours/0/hours,openingHours/1/day,openingHours/1/hours,openingHours/2/day,openingHours/2/hours,openingHours/3/day,openingHours/3/hours,openingHours/4/day,openingHours/4/hours,openingHours/5/day,openingHours/5/hours,openingHours/6/day,openingHours/6/hours,reviewsCount,state,street,title,totalScore,R_ID,Location_ID
733台灣台南市東山區,早餐餐廳,,,,早餐餐廳,,23.2678705,120.4472338,星期五,07:00 to 12:00,星期六,07:00 to 12:00,星期日,07:00 to 12:00,星期一,07:00 to 12:00,星期二,休息,星期三,07:00 to 12:00,星期四,07:00 to 12:00,1,台南市東山區,,蔥抓餅店,5.0,454,900454
台灣台南市東山區34號,中式麵食店,,,,中式麵食店,,23.2678705,120.4472338,星期五,05:00 to 12:00,星期六,05:00 to 12:00,星期日,05:00 to 12:00,星期一,休息,星期二,05:00 to 12:00,星期三,05:00 to 12:00,星期四,05:00 to 12:00,3,台南市東山區,34號,東原 古早麵(一筒山產行 古早味麵店),3.7,455,900455
715台灣台南市楠西區82號,台灣餐廳,,,,台灣餐廳,,23.2224261,120.4984555,星期五,"11:00 to 14:00, 17:00 to 20:00",星期六,"11:00 to 14:00, 17:00 to 20:00",星期日,"11:00 to 14:00, 17:00 to 20:00",星期一,"11:00 to 14:00, 17:00 to 20:00",星期二,"11:00 to 14:00, 17:00 to 20:00",星期三,休息,星期四,"11:00 to 14:00, 17:00 to 20:00",793,台南市楠西區,82號,梅花飯店水庫店,4.5,456,900456
733台灣台南市東山區號,早午餐餐廳,,,,早午餐餐廳,,23.2643088,120.4450557,星期五,06:00 to 13:00,星期六,06:00 to 13:00,星期日,06:00 to 13:00,星期一,休息,星期二,06:00 to 13:00,星期三,06:00 to 13:00,星期四,06:00 to 13:00,10,台南市東山區,號,東原 豆菜麵老店,4.9,457,900457
733台灣台南市東山區7-4號,早餐餐廳,,,,早餐餐廳,,23.2653608,120.4450712,星期五,05:30 to 10:30,星期六,05:30 to 10:30,星期日,05:30 to 10:30,星期一,05:30 to 10:30,星期二,05:30 to 10:30,星期三,05:30 to 10:30,星期四,05:30 to 10:30,13,台南市東山區,7-4號,尤家煎餅,5.0,458,900458
733台灣台南市東山區,中餐館,農產品批發商,休息站,,中餐館,,23.234153,120.473793,星期五,05:00 to 19:30,星期六,05:00 to 19:30,星期日,05:00 to 19:30,星期一,05:00 to 19:30,星期二,05:00 to 19:30,星期三,05:00 to 19:30,星期四,05:00 to 19:30,86,台南市東山區,,174橫路東山休息站,4.4,459,900459
733台灣台南市東山區38號,餐廳,,,,餐廳,,23.2797662,120.4687849,星期五,05:00 to 14:00,星期六,05:00 to 14:00,星期日,05:00 to 14:00,星期一,05:00 to 14:00,星期二,05:00 to 14:00,星期三,05:00 to 14:00,星期四,05:00 to 14:00,7,台南市東山區,38號,台南欽仔小吃,4.3,460,900460
733台灣台南市東山區高原841號,餐廳,,,,餐廳,,23.2925342,120.5013296,星期五,11:00 to 20:00,星期六,11:00 to 20:00,星期日,休息,星期一,11:00 to 20:00,星期二,11:00 to 20:00,星期三,休息,星期四,11:00 to 20:00,82,台南市東山區,高原841號,紫薇園生態農場,4.5,461,900461
733台灣台南市東山區大洋2鄰17號,餐廳,,,,餐廳,,23.26851,120.4726822,星期五,10:00 to 20:00,星期六,10:00 to 20:00,星期日,10:00 to 20:00,星期一,10:00 to 20:00,星期二,10:00 to 20:00,星期三,10:00 to 20:00,星期四,10:00 to 20:00,81,台南市東山區,大洋2鄰17號,雅品桶仔雞（外帶）,4.3,462,900462
732台灣台南市白河區中山路103號,早餐餐廳,,,,早餐餐廳,,23.3508035,120.4154734,,,,,,,,,,,,,,,16,台南市白河區,中山路103號,大廟口水煎包,4.4,463,900463
725台灣台南市將軍區長沙146之10號,海鮮餐廳,,,,海鮮餐廳,,23.213286,120.1045967,星期五,"11:00 to 14:00, 17:00 to 20:00",星期六,"11:00 to 14:00, 17:00 to 20:00",星期日,"11:00 to 14:00, 17:00 to 20:00",星期一,"11:00 to 14:00, 17:00 to 20:00",星期二,休息,星期三,"11:00 to 14:00, 17:00 to 20:00",星期四,"11:00 to 14:00, 17:00 to 20:00",1398,台南市將軍區,長沙146之10號,豐海鮮漁府,4.2,464,900464
732台灣台南市白河區中正路22號,中餐館,,,,中餐館,,23.3494728,120.4159346,星期五,15:30 to 20:30,星期六,15:30 to 20:30,星期日,15:30 to 20:30,星期一,15:30 to 20:30,星期二,休息,星期三,休息,星期四,15:30 to 20:30,53,台南市白河區,中正路22號,阿宗快炒,4.2,465,900465
722台灣台南市佳里區延平路166號,早午餐餐廳,早餐餐廳,餐廳,,早午餐餐廳,,23.1574985,120.1789212,星期五,06:00 to 13:00,星期六,06:00 to 13:00,星期日,06:00 to 13:00,星期一,06:00 to 13:00,星期二,06:00 to 13:00,星期三,06:00 to 13:00,星期四,06:00 to 13:00,101,台南市佳里區,延平路166號,菇morning蔬食餐飲連鎖-佳里店（店休日請看臉書）,4.3,466,900466
722台灣台南市佳里區中山路445號,印尼餐廳,印尼肉丸料理餐廳,東南亞餐廳,,印尼餐廳,,23.1657951,120.1779157,星期五,09:30 to 21:30,星期六,09:30 to 21:30,星期日,09:30 to 21:30,星期一,09:30 to 21:30,星期二,09:30 to 21:30,星期三,09:30 to 21:30,星期四,09:30 to 21:30,28,台南市佳里區,中山路445號,HERO JAYA (TOKO INDO) 宏豐 印尼店,4.6,467,900467
722台灣台南市佳里區光復路330號,火鍋餐廳,亞洲菜餐廳,中餐館,,火鍋餐廳,,23.1646581,120.1749372,星期五,"10:30 to 14:00, 16:00 to 22:00",星期六,"10:30 to 14:00, 16:00 to 21:00",星期日,"10:30 to 14:00, 16:00 to 22:00",星期一,"10:30 to 14:00, 16:00 to 22:00",星期二,"10:30 to 14:00, 16:00 to 22:00",星期三,"10:30 to 14:00, 16:00 to 22:00",星期四,"10:30 to 14:00, 16:00 to 22:00",193,台南市佳里區,光復路330號,品豪平價小火鍋麻辣鍋,3.7,468,900468
726台灣台南市學甲區中正路239號,早餐餐廳,,,,早餐餐廳,,23.23338,120.1799486,星期五,"06:30 to 10:30, 14:00 to 18:30",星期六,"06:30 to 10:30, 14:00 to 18:30",星期日,"06:30 to 10:30, 14:00 to 18:30",星期一,"06:30 to 10:30, 14:00 to 18:30",星期二,"06:30 to 10:30, 14:00 to 18:30",星期三,"06:30 to 10:30, 14:00 to 18:30",星期四,06:30 to 10:30,12,台南市學甲區,中正路239號,喬比Chubby鬆餅，蛋餅舖,3.9,469,900469
722台灣台南市佳里區新生路459號 號,早餐餐廳,早午餐餐廳,,,早餐餐廳,,23.1591117,120.171523,星期五,04:30 to 11:30,星期六,05:00 to 13:00,星期日,05:00 to 13:00,星期一,04:30 to 11:30,星期二,04:30 to 11:30,星期三,04:30 to 11:30,星期四,04:30 to 11:30,57,台南市佳里區,新生路459號 號,早安美芝城佳里活力新生,4.3,470,900470
722台灣台南市佳里區延平路471號,早餐餐廳,,,,早餐餐廳,,23.1667832,120.1783094,星期五,05:30 to 12:00,星期六,05:30 to 12:00,星期日,休息,星期一,05:30 to 12:00,星期二,05:30 to 12:00,星期三,05:30 to 12:00,星期四,05:30 to 12:00,136,台南市佳里區,延平路471號,呷尚寶-佳里店,4.4,471,900471
722台灣台南市佳里區延平路324號,台灣餐廳,,,,台灣餐廳,,23.1613661,120.1784397,星期五,03:00 to 15:00,星期六,03:00 to 15:00,星期日,03:00 to 15:00,星期一,03:00 to 15:00,星期二,休息,星期三,03:00 to 15:00,星期四,03:00 to 15:00,1597,台南市佳里區,延平路324號,順福土產牛肉湯,4.3,472,900472
733台灣台南市東山區東山市場五號,早餐餐廳,餐廳,,,早餐餐廳,,23.3227591,120.4029432,星期五,04:30 to 11:30,星期六,04:30 to 11:30,星期日,04:30 to 11:30,星期一,04:30 to 11:30,星期二,04:30 to 11:30,星期三,04:30 to 11:30,星期四,04:30 to 11:30,14,台南市東山區,東山市場五號,金盃美而美（東山店）,5.0,473,900473
733台灣台南市東山區217號,早餐餐廳,,,,早餐餐廳,,23.3259405,120.4031689,星期五,05:30 to 10:30,星期六,休息,星期日,05:30 to 10:30,星期一,05:30 to 10:30,星期二,05:30 to 10:30,星期三,05:30 to 10:30,星期四,05:30 to 10:30,6,台南市東山區,217號,素人麵線,4.8,474,900474
733台灣台南市東山區新東路一段1號,早餐餐廳,,,,早餐餐廳,,23.3224971,120.4028371,星期五,04:30 to 09:00,星期六,04:30 to 09:30,星期日,04:30 to 09:30,星期一,04:30 to 09:00,星期二,04:30 to 09:00,星期三,04:30 to 09:00,星期四,04:30 to 09:00,1,台南市東山區,新東路一段1號,誠意豆菜麵,5.0,475,900475
733台灣台南市東山區中興路34號,早午餐餐廳,,,,早午餐餐廳,,23.3220484,120.4034928,星期五,05:00 to 12:00,星期六,05:00 to 12:00,星期日,05:00 to 12:00,星期一,05:00 to 12:00,星期二,05:00 to 12:00,星期三,05:00 to 12:00,星期四,05:00 to 12:00,36,台南市東山區,中興路34號,晨間廚房早午餐東山中興店/蛋餅/早餐/麵/東山農會,3.8,476,900476
733台灣台南市東山區中興路177號台南市東山區,素食餐廳,,,,素食餐廳,,23.3257193,120.4031092,星期五,06:00 to 12:20,星期六,06:00 to 12:20,星期日,休息,星期一,06:00 to 12:20,星期二,06:00 to 12:20,星期三,06:00 to 12:20,星期四,06:00 to 12:20,5,台南市東山區,中興路177號台南市東山區,盛齋素食館,4.8,477,900477
733台灣台南市東山區中興路91號,台灣餐廳,,,,台灣餐廳,,23.3239891,120.4031895,星期五,09:00 to 19:00,星期六,09:00 to 19:00,星期日,09:00 to 19:00,星期一,09:00 to 19:00,星期二,休息,星期三,09:00 to 19:00,星期四,09:00 to 19:00,495,台南市東山區,中興路91號,張記東山肉圓,4.2,478,900478
733台灣台南市東山區達雲路一段733號,中餐館,,,,中餐館,,23.3223774,120.4034564,星期五,10:00 to 21:00,星期六,10:00 to 21:00,星期日,10:00 to 21:00,星期一,休息,星期二,10:00 to 21:00,星期三,10:00 to 21:00,星期四,10:00 to 21:00,26,台南市東山區,達雲路一段733號,東山牛肉湯,4.3,479,900479
73351台灣台南市東山區達雲路一段17號,快餐店,,,,快餐店,,23.3224915,120.4036535,星期五,16:00 to 21:30,星期六,16:00 to 21:30,星期日,16:00 to 21:30,星期一,16:00 to 21:30,星期二,16:00 to 21:30,星期三,16:00 to 21:30,星期四,16:00 to 21:30,3,台南市東山區,達雲路一段17號,金捐香雞排,5.0,480,900480
732台灣台南市白河區文明街70號,餐廳,,,,餐廳,,23.3488603,120.4153404,,,,,,,,,,,,,,,20,台南市白河區,文明街70號,如是我聞韓式海苔飯捲白河店,4.6,481,900481
733台灣台南市東山區中興路78號,中餐館,,,,中餐館,,23.3231443,120.4036024,星期五,06:30 to 14:30,星期六,06:30 to 14:30,星期日,06:30 to 14:30,星期一,06:30 to 14:30,星期二,06:30 to 14:30,星期三,休息,星期四,06:30 to 14:30,62,台南市東山區,中興路78號,文珍麵館,4.0,482,900482
732台灣台南市白河區新生路6號,餐廳,,,,餐廳,,23.3501582,120.4141862,星期五,17:00 to 23:00,星期六,17:00 to 23:00,星期日,休息,星期一,17:00 to 23:00,星期二,17:00 to 23:00,星期三,17:00 to 23:00,星期四,17:00 to 23:00,96,台南市白河區,新生路6號,陽新刈包豆漿,4.2,483,900483
732台灣台南市白河區,中餐館,,,,中餐館,,23.3458054,120.4251635,星期五,05:30 to 13:00,星期六,05:30 to 13:00,星期日,05:30 to 13:00,星期一,05:30 to 13:00,星期二,05:30 to 13:00,星期三,05:30 to 13:00,星期四,05:30 to 13:00,68,台南市白河區,,香姐滷肉飯白河總店,4.4,484,900484
733台灣台南市東山區中興路19號,甜品餐廳,,,,甜品餐廳,,23.3224192,120.4032988,,,,,,,,,,,,,,,42,台南市東山區,中興路19號,籃記豆花,4.3,485,900485
732台灣台南市白河區,餐廳,,,,餐廳,,23.3526526,120.4180577,星期五,09:30 to 13:30,星期六,09:30 to 13:30,星期日,09:30 to 13:30,星期一,09:30 to 13:30,星期二,09:30 to 13:30,星期三,09:30 to 13:30,星期四,09:30 to 13:30,60,台南市白河區,,古早味陽春麵,4.3,486,900486
732台灣台南市白河區中正路14號,外賣自取餐廳,餐廳,,,外賣自取餐廳,,23.3494188,120.4160249,星期五,07:00 to 21:00,星期六,07:00 to 21:00,星期日,07:00 to 21:00,星期一,07:00 to 21:00,星期二,07:00 to 21:00,星期三,07:00 to 21:00,星期四,07:00 to 21:00,32,台南市白河區,中正路14號,桔香蜜,4.2,487,900487
732台灣台南市白河區中山路49號,餐廳,小吃店,美食廣場,,餐廳,,23.3494932,120.4149386,星期五,08:00 to 18:00,星期六,08:00 to 18:00,星期日,08:00 to 18:00,星期一,休息,星期二,08:00 to 18:00,星期三,08:00 to 18:00,星期四,08:00 to 18:00,24,台南市白河區,中山路49號,福虎北方蔥油餅,4.8,488,900488
732台灣台南市白河區三民路422號,早餐餐廳,早午餐餐廳,,,早餐餐廳,,23.3516725,120.4154402,星期五,05:00 to 11:00,星期六,05:00 to 11:00,星期日,05:00 to 11:00,星期一,05:00 to 11:00,星期二,05:00 to 11:00,星期三,05:00 to 11:00,星期四,05:00 to 11:00,92,台南市白河區,三民路422號,早安美芝城白河活力三民,4.0,489,900489
732台灣台南市白河區新富街8號 對面,餐廳,甜品餐廳,,,餐廳,,23.3486294,120.4158191,星期五,07:30 to 18:00,星期六,07:30 to 18:00,星期日,07:30 to 18:00,星期一,07:30 to 18:00,星期二,07:30 to 18:00,星期三,07:30 to 18:00,星期四,07:30 to 18:00,141,台南市白河區,新富街8號 對面,古早味黑糖刨冰,4.3,490,900490
732台灣台南市白河區,早餐餐廳,,,,早餐餐廳,,23.3499993,120.4154111,星期五,05:30 to 11:00,星期六,05:30 to 11:00,星期日,05:30 to 11:00,星期一,05:30 to 11:00,星期二,05:30 to 11:00,星期三,05:30 to 11:00,星期四,05:30 to 11:00,26,台南市白河區,,永和四海豆漿,4.1,491,900491
72243台灣台南市佳里區義民街192號,中菜館,,,,中菜館,,23.1615614,120.1760105,星期五,05:30 to 12:30,星期六,05:30 to 13:00,星期日,05:30 to 13:00,星期一,05:30 to 12:30,星期二,05:30 to 12:30,星期三,05:30 to 12:30,星期四,05:30 to 12:30,12,台南市佳里區,義民街192號,永樂關廟肉粿,4.9,492,900492
722台灣台南市佳里區公園路285號,壽司店,,,,壽司店,,23.158784,120.1723285,星期五,"10:30 to 14:00, 16:30 to 20:00",星期六,"10:30 to 14:00, 16:30 to 20:00",星期日,"10:30 to 14:00, 16:30 to 20:00",星期一,休息,星期二,"10:30 to 14:00, 16:30 to 20:00",星期三,"10:30 to 14:00, 16:30 to 20:00",星期四,"10:30 to 14:00, 16:30 to 20:00",24,台南市佳里區,公園路285號,壽司控,4.3,493,900493
727台灣台南市北門區168號,餐廳,,,,餐廳,,23.286664,120.1410106,星期五,10:00 to 14:30,星期六,"10:00 to 14:30, 17:00 to 19:30",星期日,"10:00 to 14:30, 17:00 to 19:30",星期一,10:00 to 14:30,星期二,10:00 to 14:30,星期三,10:00 to 14:30,星期四,10:00 to 14:30,358,台南市北門區,168號,南鯤鯓海產店,4.3,494,900494
722台灣台南市佳里區新生路349號,拉麵店,,,,拉麵店,,23.159684,120.17414,星期五,"11:00 to 14:00, 17:00 to 21:00",星期六,"11:00 to 14:00, 17:00 to 21:00",星期日,"11:00 to 14:00, 17:00 to 21:00",星期一,"11:00 to 14:00, 17:00 to 21:00",星期二,"11:00 to 14:00, 17:00 to 21:00",星期三,"11:00 to 14:00, 17:00 to 21:00",星期四,"11:00 to 14:00, 17:00 to 21:00",263,台南市佳里區,新生路349號,九湯屋日本拉麵—佳里店,4.1,495,900495
722台灣台南市佳里區佳北路89號,鐵板燒餐廳,,,,鐵板燒餐廳,,23.1700175,120.1805976,星期五,"11:00 to 14:00, 17:00 to 21:00",星期六,"11:00 to 14:00, 17:00 to 21:00",星期日,"11:00 to 14:00, 17:00 to 21:00",星期一,"11:00 to 14:00, 17:00 to 21:00",星期二,"11:00 to 14:00, 17:00 to 21:00",星期三,"11:00 to 14:00, 17:00 to 21:00",星期四,"11:00 to 14:00, 17:00 to 21:00",167,台南市佳里區,佳北路89號,味沙無煙鐵板燒,4.4,496,900496
722台灣台南市佳里區文化路349-1號,早午餐餐廳,早餐餐廳,漢堡餐廳,,早午餐餐廳,,23.1629858,120.1728413,星期五,05:30 to 11:30,星期六,05:30 to 11:30,星期日,05:30 to 11:30,星期一,05:30 to 11:30,星期二,05:30 to 11:30,星期三,05:30 to 11:30,星期四,05:30 to 11:30,196,台南市佳里區,文化路349-1號,光合作用精選早午餐店,4.4,497,900497
722台灣台南市佳里區佳西路128號,早餐餐廳,,,,早餐餐廳,,23.1617877,120.1677367,星期五,06:00 to 10:00,星期六,06:00 to 10:30,星期日,休息,星期一,06:00 to 10:00,星期二,06:00 to 10:00,星期三,06:00 to 10:00,星期四,06:00 to 10:00,20,台南市佳里區,佳西路128號,豆鮮屋,4.3,498,900498
732台灣台南市白河區中山路172-1號,粥餐廳,,,,粥餐廳,,23.3525718,120.417318,星期五,"10:30 to 14:00, 16:30 to 21:00",星期六,休息,星期日,休息,星期一,"10:30 to 14:00, 16:30 to 21:00",星期二,"10:30 to 14:00, 16:30 to 21:00",星期三,"10:30 to 14:00, 16:30 to 21:00",星期四,"10:30 to 14:00, 16:30 to 21:00",14,台南市白河區,中山路172-1號,北海鍋燒粥品專賣店,4.5,499,900499
722台灣台南市佳里區延平路64號,純素餐廳,,,,純素餐廳,,23.1549375,120.179479,星期五,"05:00 to 13:00, 16:30 to 19:30",星期六,"05:00 to 13:00, 16:30 to 19:30",星期日,"05:00 to 13:00, 16:30 to 19:30",星期一,休息,星期二,"05:00 to 13:00, 16:30 to 19:30",星期三,"05:00 to 13:00, 16:30 to 19:30",星期四,"05:00 to 13:00, 16:30 to 19:30",23,台南市佳里區,延平路64號,佳里福品軒素食店06-7230558負責人李咨吟,4.3,500,900500
732台灣台南市白河區新興路469號,早午餐餐廳,,,,早午餐餐廳,,23.3524518,120.4185285,星期五,05:00 to 12:00,星期六,05:00 to 12:00,星期日,05:00 to 12:00,星期一,05:00 to 12:00,星期二,05:00 to 12:00,星期三,05:00 to 12:00,星期四,05:00 to 12:00,29,台南市白河區,新興路469號,晨間廚房早午餐白河新興店/蛋餅/早餐/麵/,4.3,501,900501
732台灣台南市白河區中山路56-12號,餐廳,,,,餐廳,,23.349357,120.4151167,星期五,17:00 to 22:00,星期六,17:00 to 22:00,星期日,休息,星期一,17:00 to 22:00,星期二,17:00 to 22:00,星期三,17:00 to 22:00,星期四,17:00 to 22:00,44,台南市白河區,中山路56-12號,花開富粿,4.6,502,900502
732台灣台南市白河區,薄餅餐廳,,,,薄餅餐廳,,23.3553142,120.419498,星期五,休息,星期六,休息,星期日,休息,星期一,休息,星期二,休息,星期三,16:00 to 21:00,星期四,休息,11,台南市白河區,,DoDo's 手工火烤披薩,3.8,503,900503
732台灣台南市白河區國泰路387號,早午餐餐廳,,,,早午餐餐廳,,23.3540285,120.414238,星期五,06:15 to 13:00,星期六,06:45 to 13:00,星期日,06:45 to 13:00,星期一,休息,星期二,06:15 to 13:00,星期三,06:15 to 13:00,星期四,06:15 to 13:00,122,台南市白河區,國泰路387號,拉亞漢堡 白河國泰,4.0,504,900504
732台灣台南市白河區中正路50號,火鍋餐廳,,,,火鍋餐廳,,23.3497287,120.4147635,星期五,11:00 to 21:00,星期六,11:00 to 21:00,星期日,11:00 to 21:00,星期一,11:00 to 21:00,星期二,11:00 to 21:00,星期三,11:00 to 21:00,星期四,11:00 to 21:00,17,台南市白河區,中正路50號,三媽臭臭鍋白河店,4.2,505,900505
732台灣台南市白河區新富街6-2號,餐廳,,,,餐廳,,23.3485724,120.4160339,星期五,11:30 to 19:30,星期六,11:30 to 19:30,星期日,休息,星期一,11:30 to 19:30,星期二,11:30 to 19:30,星期三,11:30 to 19:30,星期四,11:30 to 19:30,56,台南市白河區,新富街6-2號,幸田樂/關東煮/輕食,4.4,506,900506
"號 No, No. 34新富街白河區台南市台灣 732",餐廳,,,,餐廳,,23.3499965,120.4162013,星期五,08:00 to 20:00,星期六,08:00 to 20:00,星期日,08:00 to 20:00,星期一,08:00 to 20:00,星期二,08:00 to 20:00,星期三,08:00 to 20:00,星期四,08:00 to 20:00,22,台南市白河區,"號 No, No. 34新富街",瑞賢商號/米麩、穀粉,4.1,507,900507
732台灣台南市白河區康樂路44號,甜品餐廳,,,,甜品餐廳,,23.3484621,120.4150715,星期五,09:00 to 18:00,星期六,09:00 to 18:00,星期日,09:00 to 18:00,星期一,09:00 to 18:00,星期二,09:00 to 18:00,星期三,09:00 to 18:00,星期四,09:00 to 18:00,46,台南市白河區,康樂路44號,勳伯古早味豆花,4.7,508,900508
732台灣台南市白河區新起街38號,餐廳,,,,餐廳,,23.349082,120.4165555,星期五,06:30 to 15:00,星期六,06:00 to 15:00,星期日,06:00 to 15:00,星期一,06:00 to 15:00,星期二,06:00 to 15:00,星期三,06:00 to 15:00,星期四,06:00 to 15:00,1,台南市白河區,新起街38號,阿娟的店,5.0,509,900509
