S_ID,district_tw,Store_type,Location_ID,Village,StopId,StopName,RouteId,RouteName,Section
20262,台南市北區,2,200262,"""成德里""",垃圾車3833,"""西門路4段159號""",31,"""北區-03""",2
20263,台南市北區,2,200263,"""成德里""",垃圾車3834,"""育德路159號""",31,"""北區-03""",2
20264,台南市北區,2,200264,"""成德里""",垃圾車3835,"""立賢路1段650巷1號""",31,"""北區-03""",2
20265,台南市北區,2,200265,"""成德里""",垃圾車3836,"""立賢路1段650巷58號對面""",31,"""北區-03""",2
20266,台南市北區,2,200266,"""成德里""",垃圾車3837,"""育德路199巷108號""",31,"""北區-03""",2
20267,台南市北區,2,200267,"""成德里""",垃圾車3838,"""育德二路200巷1號""",31,"""北區-03""",2
20268,台南市北區,2,200268,"""福德里""",垃圾車3839,"""文成二路225號""",31,"""北區-03""",2
20269,台南市北區,2,200269,"""福德里""",垃圾車3840,"""文成2路161號""",31,"""北區-03""",2
20270,台南市北區,2,200270,"""福德里""",垃圾車3841,"""文成2路212巷20號""",31,"""北區-03""",2
20271,台南市北區,2,200271,"""福德里""",垃圾車3842,"""育德1路210號""",31,"""北區-03""",2
20272,台南市北區,2,200272,"""華德里""",垃圾車3843,"""育成路191巷31弄40號""",31,"""北區-03""",2
20273,台南市北區,2,200273,"""成功里""",垃圾車3844,"""北成路130號""",31,"""北區-03""",2
20274,台南市北區,2,200274,"""長興里""",垃圾車3869,"""公園南路92號""",33,"""北區-04""",2
20275,台南市北區,2,200275,"""長興里""",垃圾車3870,"""公園南路132號""",33,"""北區-04""",2
20276,台南市北區,2,200276,"""長興里""",垃圾車3871,"""公園南路156號""",33,"""北區-04""",2
20277,台南市北區,2,200277,"""長興里""",垃圾車3872,"""公園南路172號""",33,"""北區-04""",2
20278,台南市北區,2,200278,"""長興里""",垃圾車3873,"""公園南路216號""",33,"""北區-04""",2
20279,台南市北區,2,200279,"""長興里""",垃圾車3874,"""公園南路260號""",33,"""北區-04""",2
20280,台南市北區,2,200280,"""公園里""",垃圾車3875,"""公園南路39號""",33,"""北區-04""",2
20281,台南市北區,2,200281,"""公園里""",垃圾車3876,"""公園南路1號""",33,"""北區-04""",2
20282,台南市北區,2,200282,"""公園里""",垃圾車3877,"""北門路二段103號""",33,"""北區-04""",2
20283,台南市北區,2,200283,"""公園里""",垃圾車3878,"""北門路二段57號""",33,"""北區-04""",2
20284,台南市北區,2,200284,"""公園里""",垃圾車3879,"""成功路16號""",33,"""北區-04""",2
20285,台南市北區,2,200285,"""公園里""",垃圾車3880,"""成功路30號""",33,"""北區-04""",2
20286,台南市北區,2,200286,"""公園里""",垃圾車3881,"""公園路130號""",33,"""北區-04""",2
20287,台南市北區,2,200287,"""公園里""",垃圾車3882,"""公園路176-1號""",33,"""北區-04""",2
20288,台南市北區,2,200288,"""公園里""",垃圾車3883,"""成功路22巷5-1號""",33,"""北區-04""",2
20289,台南市北區,2,200289,"""公園里""",垃圾車3884,"""成功路22巷18弄2號""",33,"""北區-04""",2
20290,台南市北區,2,200290,"""公園里""",垃圾車3885,"""成功路22巷42弄57號""",33,"""北區-04""",2
20291,台南市北區,2,200291,"""公園里""",垃圾車3886,"""北忠街62號""",33,"""北區-04""",2
20292,台南市北區,2,200292,"""公園里""",垃圾車3887,"""富北街7號""",33,"""北區-04""",2
20293,台南市北區,2,200293,"""公園里""",垃圾車3888,"""北門路二段148號""",33,"""北區-04""",2
20294,台南市北區,2,200294,"""東興里""",垃圾車3889,"""小東路401巷5號""",33,"""北區-04""",2
20295,台南市北區,2,200295,"""東興里""",垃圾車3890,"""小東路345號""",33,"""北區-04""",2
20296,台南市北區,2,200296,"""東興里""",垃圾車3891,"""小東路313號""",33,"""北區-04""",2
20297,台南市北區,2,200297,"""東興里""",垃圾車3892,"""小東路291-2號""",33,"""北區-04""",2
20298,台南市北區,2,200298,"""東興里""",垃圾車3893,"""小東路261號""",33,"""北區-04""",2
20299,台南市北區,2,200299,"""東興里""",垃圾車3894,"""東豐路605號""",33,"""北區-04""",2
20300,台南市北區,2,200300,"""東興里""",垃圾車3895,"""東豐路583號""",33,"""北區-04""",2
20301,台南市北區,2,200301,"""東興里""",垃圾車3896,"""東豐路561號""",33,"""北區-04""",2
20302,台南市北區,2,200302,"""東興里""",垃圾車3897,"""東興路2段63號""",33,"""北區-04""",2
20303,台南市北區,2,200303,"""東興里""",垃圾車3898,"""小東路307巷115號""",33,"""北區-04""",2
20304,台南市北區,2,200304,"""東興里""",垃圾車3899,"""小東路307巷81號""",33,"""北區-04""",2
20305,台南市北區,2,200305,"""東興里""",垃圾車3900,"""小東路307巷56號""",33,"""北區-04""",2
20306,台南市北區,2,200306,"""東興里""",垃圾車3901,"""小東路307巷96弄1號""",33,"""北區-04""",2
20307,台南市北區,2,200307,"""東興里""",垃圾車3902,"""小東路307巷22號""",33,"""北區-04""",2
20308,台南市北區,2,200308,"""東興里""",垃圾車3903,"""小東路307巷37號""",33,"""北區-04""",2
20309,台南市北區,2,200309,"""東興里""",垃圾車3904,"""小東路307巷25號""",33,"""北區-04""",2
20310,台南市北區,2,200310,"""東興里""",垃圾車3905,"""小東路299巷11號""",33,"""北區-04""",2
20311,台南市北區,2,200311,"""東興里""",垃圾車3906,"""小東路299巷34號""",33,"""北區-04""",2
20312,台南市北區,2,200312,"""東興里""",垃圾車3907,"""小東路307巷91弄15號""",33,"""北區-04""",2
20313,台南市北區,2,200313,"""東興里""",垃圾車3908,"""小東路299巷27弄30號""",33,"""北區-04""",2
20314,台南市北區,2,200314,"""東興里""",垃圾車3909,"""東豐路532號""",33,"""北區-04""",2
20315,台南市北區,2,200315,"""東興里""",垃圾車3910,"""小東路187號""",33,"""北區-04""",2
20316,台南市北區,2,200316,"""東興里""",垃圾車3911,"""小東路147巷26號""",33,"""北區-04""",2
20317,台南市北區,2,200317,"""北華里""",垃圾車3912,"""公園南路161號""",33,"""北區-04""",2
20318,台南市北區,2,200318,"""北華里""",垃圾車3913,"""公園南路143號""",33,"""北區-04""",2
20319,台南市北區,2,200319,"""北華里""",垃圾車3914,"""公園南路130號""",33,"""北區-04""",2
20320,台南市北區,2,200320,"""北華里""",垃圾車3915,"""公園路241號""",33,"""北區-04""",2
20321,台南市北區,2,200321,"""北華里""",垃圾車3916,"""公園路221號""",33,"""北區-04""",2
20322,台南市北區,2,200322,"""北華里""",垃圾車3917,"""公園路169號""",33,"""北區-04""",2
20323,台南市北區,2,200323,"""北華里""",垃圾車3918,"""成功路66號""",33,"""北區-04""",2
20324,台南市北區,2,200324,"""北華里""",垃圾車3919,"""成功路96號""",33,"""北區-04""",2
20325,台南市北區,2,200325,"""北華里""",垃圾車3920,"""成功路114號""",33,"""北區-04""",2
20326,台南市北區,2,200326,"""北華里""",垃圾車3921,"""忠義路三段22號""",33,"""北區-04""",2
20327,台南市北區,2,200327,"""北華里""",垃圾車3922,"""忠義路三段58號""",33,"""北區-04""",2
20328,台南市北區,2,200328,"""北華里""",垃圾車3923,"""忠義路三段72號""",33,"""北區-04""",2
20329,台南市北區,2,200329,"""北華里""",垃圾車3924,"""忠義路三段94號""",33,"""北區-04""",2
20330,台南市北區,2,200330,"""北華里""",垃圾車3925,"""崇安街65號""",33,"""北區-04""",2
20331,台南市北區,2,200331,"""北華里""",垃圾車3926,"""忠義路三段71號""",33,"""北區-04""",2
20332,台南市北區,2,200332,"""北華里""",垃圾車3927,"""忠義路三段55號""",33,"""北區-04""",2
20333,台南市北區,2,200333,"""北華里""",垃圾車3928,"""忠義路三段17號""",33,"""北區-04""",2
20334,台南市北區,2,200334,"""北華里""",垃圾車3929,"""成功路168號""",33,"""北區-04""",2
20335,台南市北區,2,200335,"""公園里""",垃圾車3931,"""成功路22巷5-1號""",33,"""北區-04""",2
20336,台南市北區,2,200336,"""公園里""",垃圾車3932,"""北忠街62號""",33,"""北區-04""",2
20337,台南市北區,2,200337,"""大港里""",垃圾車3933,"""大和路279巷96號""",34,"""北區-05""",2
20338,台南市北區,2,200338,"""大港里""",垃圾車3934,"""中華北路一段362巷3弄1號""",34,"""北區-05""",2
20339,台南市北區,2,200339,"""大港里""",垃圾車3935,"""中華北路一段408號""",34,"""北區-05""",2
20340,台南市北區,2,200340,"""大港里""",垃圾車3936,"""大和路231號""",34,"""北區-05""",2
20341,台南市北區,2,200341,"""大港里""",垃圾車3937,"""大和路141號""",34,"""北區-05""",2
20342,台南市北區,2,200342,"""大港里""",垃圾車3938,"""大興街164巷1-2號""",34,"""北區-05""",2
20343,台南市北區,2,200343,"""大港里""",垃圾車3939,"""大興街164巷51號""",34,"""北區-05""",2
20344,台南市北區,2,200344,"""大港里""",垃圾車3940,"""大港街89號""",34,"""北區-05""",2
20345,台南市北區,2,200345,"""大港里""",垃圾車3941,"""大興街174巷54號""",34,"""北區-05""",2
20346,台南市北區,2,200346,"""大港里""",垃圾車3942,"""大興街174巷1號""",34,"""北區-05""",2
20347,台南市北區,2,200347,"""大港里""",垃圾車3943,"""大興街192巷40號""",34,"""北區-05""",2
20348,台南市北區,2,200348,"""大港里""",垃圾車3944,"""大興街212巷3號""",34,"""北區-05""",2
20349,台南市北區,2,200349,"""大港里""",垃圾車3945,"""大興街228號""",34,"""北區-05""",2
20350,台南市北區,2,200350,"""大港里""",垃圾車3946,"""大興街246巷14號對面""",34,"""北區-05""",2
20351,台南市北區,2,200351,"""大港里""",垃圾車3947,"""大興街280巷32號""",34,"""北區-05""",2
20352,台南市北區,2,200352,"""大港里""",垃圾車3948,"""大興街290巷25號""",34,"""北區-05""",2
20353,台南市北區,2,200353,"""大港里""",垃圾車3949,"""大興街300巷31弄2號""",34,"""北區-05""",2
20354,台南市北區,2,200354,"""賢北里""",垃圾車3950,"""大興街373巷40號""",34,"""北區-05""",2
20355,台南市北區,2,200355,"""賢北里""",垃圾車3951,"""賢北街27巷22弄2號""",34,"""北區-05""",2
20356,台南市北區,2,200356,"""賢北里""",垃圾車3952,"""賢北街27巷105號""",34,"""北區-05""",2
20357,台南市北區,2,200357,"""賢北里""",垃圾車3953,"""和緯路五段284巷6號""",34,"""北區-05""",2
20358,台南市北區,2,200358,"""賢北里""",垃圾車3954,"""和緯路五段234巷5弄1號""",34,"""北區-05""",2
20359,台南市北區,2,200359,"""賢北里""",垃圾車3955,"""和緯路五段252號""",34,"""北區-05""",2
20360,台南市北區,2,200360,"""賢北里""",垃圾車3956,"""和緯路五段234巷1弄48號""",34,"""北區-05""",2
20361,台南市北區,2,200361,"""賢北里""",垃圾車3957,"""和緯路五段234巷4弄2號""",34,"""北區-05""",2
20362,台南市北區,2,200362,"""賢北里""",垃圾車3958,"""賢北街19巷86號""",34,"""北區-05""",2
20363,台南市北區,2,200363,"""賢北里""",垃圾車3959,"""賢北街23巷96號""",34,"""北區-05""",2
20364,台南市北區,2,200364,"""賢北里""",垃圾車3960,"""大興街565巷21弄1號""",34,"""北區-05""",2
20365,台南市北區,2,200365,"""賢北里""",垃圾車3961,"""賢北街57巷40號""",34,"""北區-05""",2
20366,台南市北區,2,200366,"""賢北里""",垃圾車3962,"""賢北街57巷1號""",34,"""北區-05""",2
20367,台南市北區,2,200367,"""賢北里""",垃圾車3963,"""賢北街25巷1號至43號""",34,"""北區-05""",2
20368,台南市北區,2,200368,"""賢北里""",垃圾車3964,"""賢北街21巷1號至48號""",34,"""北區-05""",2
20369,台南市北區,2,200369,"""賢北里""",垃圾車3965,"""賢北街17巷1 號至24號""",34,"""北區-05""",2
20370,台南市北區,2,200370,"""賢北里""",垃圾車3966,"""賢北街16巷73號""",34,"""北區-05""",2
20371,台南市北區,2,200371,"""賢北里""",垃圾車3967,"""和緯路五段60號""",34,"""北區-05""",2
20372,台南市北區,2,200372,"""賢北里""",垃圾車3968,"""和緯路五段100號""",34,"""北區-05""",2
20373,台南市北區,2,200373,"""賢北里""",垃圾車3969,"""和緯路五段190號""",34,"""北區-05""",2
20374,台南市北區,2,200374,"""賢北里""",垃圾車3970,"""賢北街15巷51號""",34,"""北區-05""",2
20375,台南市北區,2,200375,"""賢北里""",垃圾車3971,"""中華北路一段53巷37號""",34,"""北區-05""",2
20376,台南市北區,2,200376,"""賢北里""",垃圾車3972,"""和緯路五段26巷67號""",34,"""北區-05""",2
20377,台南市北區,2,200377,"""賢北里""",垃圾車3973,"""中華北路一段105巷48號""",34,"""北區-05""",2
20378,台南市北區,2,200378,"""賢北里""",垃圾車3974,"""大興街391號""",34,"""北區-05""",2
20379,台南市北區,2,200379,"""大港里""",垃圾車3975,"""大興街328號""",34,"""北區-05""",2
20380,台南市北區,2,200380,"""大港里""",垃圾車3976,"""大興街348號""",34,"""北區-05""",2
20381,台南市北區,2,200381,"""大港里""",垃圾車3977,"""大興街414號""",34,"""北區-05""",2
20382,台南市北區,2,200382,"""大港里""",垃圾車3978,"""大興街498號""",34,"""北區-05""",2
20383,台南市北區,2,200383,"""大港里""",垃圾車3979,"""大興街560號""",34,"""北區-05""",2
20384,台南市北區,2,200384,"""大港里""",垃圾車3980,"""大興街604號""",34,"""北區-05""",2
20385,台南市北區,2,200385,"""大港里""",垃圾車3981,"""大興街602巷1弄47號""",34,"""北區-05""",2
20386,台南市北區,2,200386,"""大港里""",垃圾車3982,"""大興街602巷18號""",34,"""北區-05""",2
20387,台南市北區,2,200387,"""大港里""",垃圾車3983,"""大興街528巷30號""",34,"""北區-05""",2
20388,台南市北區,2,200388,"""大港里""",垃圾車3984,"""賢北街225巷49弄10號""",34,"""北區-05""",2
20389,台南市北區,2,200389,"""大港里""",垃圾車3985,"""大興街502巷26號""",34,"""北區-05""",2
20390,台南市北區,2,200390,"""大港里""",垃圾車3986,"""賢北街195巷219號""",34,"""北區-05""",2
20391,台南市北區,2,200391,"""大港里""",垃圾車3987,"""賢北街195巷2號""",34,"""北區-05""",2
20392,台南市北區,2,200392,"""大港里""",垃圾車3988,"""賢北街170巷1號""",34,"""北區-05""",2
20393,台南市北區,2,200393,"""大港里""",垃圾車3989,"""中華北路一段263巷59號""",34,"""北區-05""",2
20394,台南市北區,2,200394,"""大港里""",垃圾車3990,"""中華北路一段203巷16弄39號""",34,"""北區-05""",2
20395,台南市北區,2,200395,"""大港里""",垃圾車3991,"""賢北街170巷56號""",34,"""北區-05""",2
20396,台南市北區,2,200396,"""大港里""",垃圾車3992,"""中華北路一段203巷55號""",34,"""北區-05""",2
20397,台南市北區,2,200397,"""大港里""",垃圾車3993,"""中華北路一段181巷56號""",34,"""北區-05""",2
20398,台南市北區,2,200398,"""大港里""",垃圾車3994,"""中華北路一段362巷87號""",34,"""北區-05""",2
20399,台南市北區,2,200399,"""大豐里""",垃圾車3995,"""大興街233巷58號""",35,"""北區-06""",2
20400,台南市北區,2,200400,"""大豐里""",垃圾車3996,"""文賢路349號""",35,"""北區-06""",2
20401,台南市北區,2,200401,"""大豐里""",垃圾車3997,"""文賢路313巷10號""",35,"""北區-06""",2
20402,台南市北區,2,200402,"""大豐里""",垃圾車3998,"""文賢路365巷20號""",35,"""北區-06""",2
20403,台南市北區,2,200403,"""大豐里""",垃圾車3999,"""文賢路365巷59號""",35,"""北區-06""",2
20404,台南市北區,2,200404,"""大豐里""",垃圾車4000,"""文賢路313巷66號""",35,"""北區-06""",2
20405,台南市北區,2,200405,"""大豐里""",垃圾車4001,"""文賢路313巷29號""",35,"""北區-06""",2
20406,台南市北區,2,200406,"""大豐里""",垃圾車4002,"""文賢路283號""",35,"""北區-06""",2
20407,台南市北區,2,200407,"""大豐里""",垃圾車4003,"""武聖路10號""",35,"""北區-06""",2
20408,台南市北區,2,200408,"""大豐里""",垃圾車4004,"""武聖路38號""",35,"""北區-06""",2
20409,台南市北區,2,200409,"""大豐里""",垃圾車4005,"""武聖路36巷29號""",35,"""北區-06""",2
20410,台南市北區,2,200410,"""大豐里""",垃圾車4006,"""武聖路80號""",35,"""北區-06""",2
20411,台南市北區,2,200411,"""大豐里""",垃圾車4007,"""武聖路116號""",35,"""北區-06""",2
20412,台南市北區,2,200412,"""大豐里""",垃圾車4008,"""和緯路四段95巷39號""",35,"""北區-06""",2
20413,台南市北區,2,200413,"""大豐里""",垃圾車4009,"""和緯路四段93號""",35,"""北區-06""",2
20414,台南市北區,2,200414,"""大豐里""",垃圾車4010,"""和緯路四段117巷79號""",35,"""北區-06""",2
