S_id,Type,Name,Location_ID
202341,2,垃圾車10151,2002341
202342,2,垃圾車10152,2002342
202343,2,垃圾車10153,2002343
202344,2,垃圾車10154,2002344
202345,2,垃圾車10155,2002345
202346,2,垃圾車10156,2002346
202347,2,垃圾車10157,2002347
202348,2,垃圾車10158,2002348
202349,2,垃圾車10159,2002349
202350,2,垃圾車10160,2002350
202351,2,垃圾車10161,2002351
202352,2,垃圾車10162,2002352
202353,2,垃圾車10163,2002353
202354,2,垃圾車10164,2002354
202355,2,垃圾車10165,2002355
202356,2,垃圾車10166,2002356
202357,2,垃圾車10167,2002357
202358,2,垃圾車10168,2002358
202359,2,垃圾車10169,2002359
202360,2,垃圾車10170,2002360
202361,2,垃圾車10171,2002361
202362,2,垃圾車10172,2002362
202363,2,垃圾車10173,2002363
202364,2,垃圾車10174,2002364
202365,2,垃圾車10175,2002365
202366,2,垃圾車10176,2002366
202367,2,垃圾車10177,2002367
202368,2,垃圾車10178,2002368
202369,2,垃圾車10179,2002369
202370,2,垃圾車10180,2002370
202371,2,垃圾車10181,2002371
202372,2,垃圾車10182,2002372
202373,2,垃圾車10183,2002373
202374,2,垃圾車10184,2002374
202375,2,垃圾車10185,2002375
202376,2,垃圾車10186,2002376
202377,2,垃圾車10187,2002377
202378,2,垃圾車10188,2002378
202379,2,垃圾車10189,2002379
202380,2,垃圾車10190,2002380
202381,2,垃圾車10191,2002381
202382,2,垃圾車10192,2002382
202383,2,垃圾車10193,2002383
202384,2,垃圾車10194,2002384
202385,2,垃圾車10195,2002385
202386,2,垃圾車10196,2002386
202387,2,垃圾車10197,2002387
202388,2,垃圾車10198,2002388
202389,2,垃圾車10199,2002389
202390,2,垃圾車10200,2002390
202391,2,垃圾車10201,2002391
202392,2,垃圾車10202,2002392
202393,2,垃圾車10203,2002393
202394,2,垃圾車10204,2002394
202395,2,垃圾車10205,2002395
202396,2,垃圾車10206,2002396
202397,2,垃圾車10207,2002397
202398,2,垃圾車10208,2002398
202399,2,垃圾車10209,2002399
202400,2,垃圾車10210,2002400
202401,2,垃圾車10211,2002401
202402,2,垃圾車10212,2002402
202403,2,垃圾車10213,2002403
202404,2,垃圾車10214,2002404
202405,2,垃圾車10215,2002405
202406,2,垃圾車10216,2002406
202407,2,垃圾車10217,2002407
202408,2,垃圾車10218,2002408
202409,2,垃圾車10219,2002409
202410,2,垃圾車10220,2002410
202411,2,垃圾車10221,2002411
202412,2,垃圾車10222,2002412
202413,2,垃圾車10223,2002413
202414,2,垃圾車10224,2002414
202415,2,垃圾車10225,2002415
202416,2,垃圾車10226,2002416
202417,2,垃圾車10227,2002417
202418,2,垃圾車10228,2002418
202419,2,垃圾車10229,2002419
202420,2,垃圾車10230,2002420
202421,2,垃圾車10231,2002421
202422,2,垃圾車10232,2002422
202423,2,垃圾車10233,2002423
202424,2,垃圾車10234,2002424
202425,2,垃圾車10235,2002425
202426,2,垃圾車10236,2002426
202427,2,垃圾車10237,2002427
202428,2,垃圾車10238,2002428
202429,2,垃圾車10239,2002429
202430,2,垃圾車10240,2002430
202431,2,垃圾車10241,2002431
202432,2,垃圾車10242,2002432
202433,2,垃圾車10243,2002433
202434,2,垃圾車10244,2002434
202435,2,垃圾車10245,2002435
202436,2,垃圾車10246,2002436
202437,2,垃圾車10247,2002437
202438,2,垃圾車10248,2002438
202439,2,垃圾車10249,2002439
202440,2,垃圾車10250,2002440
202441,2,垃圾車10251,2002441
202442,2,垃圾車10252,2002442
202443,2,垃圾車10253,2002443
202444,2,垃圾車10254,2002444
202445,2,垃圾車10255,2002445
202446,2,垃圾車10256,2002446
202447,2,垃圾車10257,2002447
202448,2,垃圾車10258,2002448
202449,2,垃圾車10259,2002449
202450,2,垃圾車10260,2002450
202451,2,垃圾車10261,2002451
202452,2,垃圾車10262,2002452
202453,2,垃圾車10263,2002453
202454,2,垃圾車10264,2002454
202455,2,垃圾車10265,2002455
202456,2,垃圾車10266,2002456
202457,2,垃圾車10267,2002457
202458,2,垃圾車10268,2002458
202459,2,垃圾車10269,2002459
202460,2,垃圾車10270,2002460
202461,2,垃圾車10271,2002461
202462,2,垃圾車10272,2002462
202463,2,垃圾車10273,2002463
202464,2,垃圾車10274,2002464
202465,2,垃圾車10275,2002465
202466,2,垃圾車10276,2002466
202467,2,垃圾車10277,2002467
202468,2,垃圾車10278,2002468
202469,2,垃圾車10279,2002469
202470,2,垃圾車10280,2002470
202471,2,垃圾車10281,2002471
202472,2,垃圾車10282,2002472
202473,2,垃圾車10283,2002473
202474,2,垃圾車10284,2002474
202475,2,垃圾車10285,2002475
202476,2,垃圾車10286,2002476
202477,2,垃圾車10287,2002477
202478,2,垃圾車10288,2002478
202479,2,垃圾車10289,2002479
202480,2,垃圾車10290,2002480
202481,2,垃圾車10291,2002481
202482,2,垃圾車10292,2002482
202483,2,垃圾車10293,2002483
202484,2,垃圾車17985,2002484
202485,2,垃圾車10294,2002485
202486,2,垃圾車10295,2002486
202487,2,垃圾車10296,2002487
202488,2,垃圾車10297,2002488
202489,2,垃圾車10298,2002489
202490,2,垃圾車10299,2002490
202491,2,垃圾車10300,2002491
202492,2,垃圾車10301,2002492
202493,2,垃圾車10302,2002493
202494,2,垃圾車10303,2002494
202495,2,垃圾車10304,2002495
202496,2,垃圾車10305,2002496
202497,2,垃圾車10306,2002497
202498,2,垃圾車10307,2002498
202499,2,垃圾車10308,2002499
202500,2,垃圾車10309,2002500
202501,2,垃圾車10310,2002501
202502,2,垃圾車10311,2002502
202503,2,垃圾車10312,2002503
202504,2,垃圾車10313,2002504
202505,2,垃圾車10314,2002505
202506,2,垃圾車10315,2002506
202507,2,垃圾車10316,2002507
202508,2,垃圾車10317,2002508
202509,2,垃圾車10318,2002509
202510,2,垃圾車10319,2002510
202511,2,垃圾車10320,2002511
202512,2,垃圾車10321,2002512
202513,2,垃圾車10322,2002513
202514,2,垃圾車10323,2002514
202515,2,垃圾車10324,2002515
202516,2,垃圾車10325,2002516
202517,2,垃圾車10326,2002517
202518,2,垃圾車10327,2002518
202519,2,垃圾車10328,2002519
202520,2,垃圾車10329,2002520
202521,2,垃圾車10348,2002521
202522,2,垃圾車10349,2002522
202523,2,垃圾車10350,2002523
202524,2,垃圾車10351,2002524
202525,2,垃圾車10352,2002525
202526,2,垃圾車10353,2002526
202527,2,垃圾車10354,2002527
202528,2,垃圾車10355,2002528
202529,2,垃圾車10356,2002529
202530,2,垃圾車10357,2002530
202531,2,垃圾車10358,2002531
202532,2,垃圾車10359,2002532
202533,2,垃圾車10360,2002533
202534,2,垃圾車10361,2002534
202535,2,垃圾車10362,2002535
202536,2,垃圾車10363,2002536
202537,2,垃圾車10364,2002537
202538,2,垃圾車10365,2002538
202539,2,垃圾車10366,2002539
202540,2,垃圾車10367,2002540
202541,2,垃圾車10368,2002541
202542,2,垃圾車10369,2002542
202543,2,垃圾車10370,2002543
202544,2,垃圾車10371,2002544
202545,2,垃圾車10372,2002545
202546,2,垃圾車10373,2002546
202547,2,垃圾車10374,2002547
202548,2,垃圾車10375,2002548
202549,2,垃圾車10376,2002549
202550,2,垃圾車10377,2002550
202551,2,垃圾車10378,2002551
202552,2,垃圾車10379,2002552
202553,2,垃圾車10380,2002553
202554,2,垃圾車10381,2002554
202555,2,垃圾車10382,2002555
202556,2,垃圾車10383,2002556
202557,2,垃圾車10384,2002557
202558,2,垃圾車10385,2002558
202559,2,垃圾車10386,2002559
202560,2,垃圾車10387,2002560
202561,2,垃圾車10388,2002561
202562,2,垃圾車10389,2002562
202563,2,垃圾車10390,2002563
202564,2,垃圾車10391,2002564
202565,2,垃圾車10392,2002565
202566,2,垃圾車10393,2002566
202567,2,垃圾車10394,2002567
202568,2,垃圾車10395,2002568
202569,2,垃圾車10396,2002569
202570,2,垃圾車10397,2002570
202571,2,垃圾車10398,2002571
202572,2,垃圾車10399,2002572
202573,2,垃圾車10400,2002573
202574,2,垃圾車10401,2002574
202575,2,垃圾車10402,2002575
202576,2,垃圾車10403,2002576
202577,2,垃圾車10404,2002577
202578,2,垃圾車10405,2002578
202579,2,垃圾車10406,2002579
202580,2,垃圾車10407,2002580
202581,2,垃圾車10408,2002581
202582,2,垃圾車10409,2002582
202583,2,垃圾車10410,2002583
202584,2,垃圾車10411,2002584
202585,2,垃圾車10412,2002585
202586,2,垃圾車10413,2002586
202587,2,垃圾車10414,2002587
202588,2,垃圾車10415,2002588
202589,2,垃圾車10416,2002589
202590,2,垃圾車10417,2002590
202591,2,垃圾車10418,2002591
202592,2,垃圾車10419,2002592
202593,2,垃圾車10420,2002593
202594,2,垃圾車10421,2002594
202595,2,垃圾車10422,2002595
202596,2,垃圾車10423,2002596
202597,2,垃圾車10424,2002597
202598,2,垃圾車10425,2002598
202599,2,垃圾車10426,2002599
202600,2,垃圾車10427,2002600
202601,2,垃圾車10428,2002601
202602,2,垃圾車10429,2002602
202603,2,垃圾車10430,2002603
202604,2,垃圾車10431,2002604
202605,2,垃圾車10432,2002605
202606,2,垃圾車10433,2002606
202607,2,垃圾車10434,2002607
202608,2,垃圾車10435,2002608
202609,2,垃圾車10436,2002609
202610,2,垃圾車10437,2002610
202611,2,垃圾車10438,2002611
202612,2,垃圾車10439,2002612
202613,2,垃圾車10440,2002613
202614,2,垃圾車10441,2002614
202615,2,垃圾車10442,2002615
202616,2,垃圾車10443,2002616
202617,2,垃圾車10444,2002617
202618,2,垃圾車10445,2002618
202619,2,垃圾車10446,2002619
202620,2,垃圾車10447,2002620
202621,2,垃圾車10448,2002621
202622,2,垃圾車10449,2002622
202623,2,垃圾車10450,2002623
202624,2,垃圾車10451,2002624
202625,2,垃圾車10452,2002625
202626,2,垃圾車10453,2002626
202627,2,垃圾車10454,2002627
202628,2,垃圾車10455,2002628
202629,2,垃圾車10456,2002629
202630,2,垃圾車10457,2002630
202631,2,垃圾車10458,2002631
202632,2,垃圾車10459,2002632
202633,2,垃圾車10460,2002633
202634,2,垃圾車10461,2002634
202635,2,垃圾車10462,2002635
202636,2,垃圾車10463,2002636
202637,2,垃圾車10464,2002637
202638,2,垃圾車10465,2002638
202639,2,垃圾車10466,2002639
202640,2,垃圾車18975,2002640
202641,2,垃圾車18976,2002641
202642,2,垃圾車18977,2002642
202643,2,垃圾車18978,2002643
202644,2,垃圾車10467,2002644
202645,2,垃圾車10468,2002645
202646,2,垃圾車10469,2002646
202647,2,垃圾車10470,2002647
202648,2,垃圾車10471,2002648
202649,2,垃圾車10472,2002649
202650,2,垃圾車10473,2002650
202651,2,垃圾車10474,2002651
202652,2,垃圾車10475,2002652
202653,2,垃圾車10476,2002653
202654,2,垃圾車10477,2002654
202655,2,垃圾車10478,2002655
202656,2,垃圾車10479,2002656
202657,2,垃圾車10480,2002657
202658,2,垃圾車10481,2002658
202659,2,垃圾車10482,2002659
202660,2,垃圾車10483,2002660
202661,2,垃圾車10484,2002661
202662,2,垃圾車10485,2002662
202663,2,垃圾車10486,2002663
202664,2,垃圾車10487,2002664
202665,2,垃圾車10488,2002665
202666,2,垃圾車10489,2002666
202667,2,垃圾車10490,2002667
202668,2,垃圾車10491,2002668
202669,2,垃圾車10492,2002669
202670,2,垃圾車10493,2002670
202671,2,垃圾車10494,2002671
202672,2,垃圾車10495,2002672
202673,2,垃圾車10496,2002673
202674,2,垃圾車10497,2002674
202675,2,垃圾車10498,2002675
202676,2,垃圾車10499,2002676
202677,2,垃圾車10500,2002677
202678,2,垃圾車10501,2002678
202679,2,垃圾車10502,2002679
202680,2,垃圾車10503,2002680
202681,2,垃圾車10504,2002681
202682,2,垃圾車10505,2002682
202683,2,垃圾車10506,2002683
202684,2,垃圾車10507,2002684
202685,2,垃圾車10508,2002685
202686,2,垃圾車10509,2002686
202687,2,垃圾車10510,2002687
202688,2,垃圾車10511,2002688
202689,2,垃圾車10512,2002689
202690,2,垃圾車10513,2002690
202691,2,垃圾車10514,2002691
202692,2,垃圾車10515,2002692
202693,2,垃圾車10516,2002693
202694,2,垃圾車10517,2002694
202695,2,垃圾車10518,2002695
202696,2,垃圾車10519,2002696
202697,2,垃圾車10520,2002697
202698,2,垃圾車10521,2002698
202699,2,垃圾車10522,2002699
202700,2,垃圾車10523,2002700
202701,2,垃圾車10524,2002701
202702,2,垃圾車10525,2002702
202703,2,垃圾車10526,2002703
202704,2,垃圾車10527,2002704
202705,2,垃圾車10528,2002705
202706,2,垃圾車10529,2002706
202707,2,垃圾車10530,2002707
202708,2,垃圾車10531,2002708
202709,2,垃圾車10532,2002709
202710,2,垃圾車10533,2002710
202711,2,垃圾車10534,2002711
202712,2,垃圾車10535,2002712
202713,2,垃圾車10536,2002713
202714,2,垃圾車10537,2002714
202715,2,垃圾車10538,2002715
202716,2,垃圾車10539,2002716
202717,2,垃圾車10540,2002717
202718,2,垃圾車10541,2002718
202719,2,垃圾車10542,2002719
202720,2,垃圾車10543,2002720
202721,2,垃圾車10544,2002721
202722,2,垃圾車10545,2002722
202723,2,垃圾車10546,2002723
202724,2,垃圾車10547,2002724
202725,2,垃圾車10548,2002725
202726,2,垃圾車10549,2002726
202727,2,垃圾車10550,2002727
202728,2,垃圾車10551,2002728
202729,2,垃圾車10552,2002729
202730,2,垃圾車10553,2002730
202731,2,垃圾車10554,2002731
202732,2,垃圾車10555,2002732
202733,2,垃圾車10556,2002733
202734,2,垃圾車10557,2002734
202735,2,垃圾車10558,2002735
202736,2,垃圾車10559,2002736
202737,2,垃圾車10560,2002737
202738,2,垃圾車10561,2002738
202739,2,垃圾車10562,2002739
202740,2,垃圾車10563,2002740
202741,2,垃圾車10564,2002741
202742,2,垃圾車10565,2002742
202743,2,垃圾車10566,2002743
202744,2,垃圾車10567,2002744
202745,2,垃圾車10568,2002745
202746,2,垃圾車10569,2002746
202747,2,垃圾車10570,2002747
202748,2,垃圾車10571,2002748
202749,2,垃圾車10572,2002749
202750,2,垃圾車10573,2002750
202751,2,垃圾車10574,2002751
202752,2,垃圾車10575,2002752
202753,2,垃圾車10576,2002753
202754,2,垃圾車10577,2002754
202755,2,垃圾車10578,2002755
202756,2,垃圾車10579,2002756
202757,2,垃圾車10580,2002757
202758,2,垃圾車10581,2002758
202759,2,垃圾車10582,2002759
202760,2,垃圾車10583,2002760
202761,2,垃圾車10584,2002761
202762,2,垃圾車10585,2002762
202763,2,垃圾車10586,2002763
202764,2,垃圾車10587,2002764
202765,2,垃圾車10588,2002765
202766,2,垃圾車10589,2002766
202767,2,垃圾車10590,2002767
202768,2,垃圾車10591,2002768
202769,2,垃圾車10592,2002769
202770,2,垃圾車10593,2002770
202771,2,垃圾車10594,2002771
202772,2,垃圾車10595,2002772
202773,2,垃圾車10596,2002773
202774,2,垃圾車10597,2002774
202775,2,垃圾車10598,2002775
202776,2,垃圾車10599,2002776
202777,2,垃圾車10600,2002777
202778,2,垃圾車10601,2002778
202779,2,垃圾車10602,2002779
202780,2,垃圾車10603,2002780
202781,2,垃圾車10604,2002781
202782,2,垃圾車10605,2002782
202783,2,垃圾車10606,2002783
202784,2,垃圾車10607,2002784
202785,2,垃圾車10608,2002785
202786,2,垃圾車10609,2002786
202787,2,垃圾車10610,2002787
202788,2,垃圾車10611,2002788
202789,2,垃圾車10612,2002789
202790,2,垃圾車10613,2002790
202791,2,垃圾車10614,2002791
202792,2,垃圾車10615,2002792
202793,2,垃圾車10616,2002793
202794,2,垃圾車10617,2002794
202795,2,垃圾車10618,2002795
202796,2,垃圾車10619,2002796
202797,2,垃圾車10620,2002797
202798,2,垃圾車10621,2002798
202799,2,垃圾車10622,2002799
202800,2,垃圾車10623,2002800
202801,2,垃圾車10624,2002801
202802,2,垃圾車10625,2002802
202803,2,垃圾車10626,2002803
202804,2,垃圾車10627,2002804
202805,2,垃圾車10628,2002805
202806,2,垃圾車10629,2002806
202807,2,垃圾車10630,2002807
202808,2,垃圾車10631,2002808
202809,2,垃圾車10632,2002809
202810,2,垃圾車10633,2002810
202811,2,垃圾車10634,2002811
202812,2,垃圾車10635,2002812
202813,2,垃圾車10636,2002813
202814,2,垃圾車10637,2002814
202815,2,垃圾車10638,2002815
202816,2,垃圾車10639,2002816
202817,2,垃圾車10640,2002817
202818,2,垃圾車10641,2002818
202819,2,垃圾車10642,2002819
202820,2,垃圾車10643,2002820
202821,2,垃圾車10644,2002821
202822,2,垃圾車10645,2002822
202823,2,垃圾車10646,2002823
202824,2,垃圾車10647,2002824
202825,2,垃圾車10648,2002825
202826,2,垃圾車10649,2002826
202827,2,垃圾車10650,2002827
202828,2,垃圾車10651,2002828
202829,2,垃圾車10652,2002829
202830,2,垃圾車10653,2002830
202831,2,垃圾車10654,2002831
202832,2,垃圾車10655,2002832
202833,2,垃圾車10656,2002833
202834,2,垃圾車10657,2002834
202835,2,垃圾車10658,2002835
202836,2,垃圾車10659,2002836
202837,2,垃圾車10660,2002837
202838,2,垃圾車10661,2002838
202839,2,垃圾車10662,2002839
202840,2,垃圾車10663,2002840
202841,2,垃圾車10664,2002841
202842,2,垃圾車10665,2002842
202843,2,垃圾車10666,2002843
202844,2,垃圾車10667,2002844
202845,2,垃圾車10668,2002845
202846,2,垃圾車10669,2002846
202847,2,垃圾車10670,2002847
202848,2,垃圾車10671,2002848
202849,2,垃圾車10672,2002849
202850,2,垃圾車10673,2002850
202851,2,垃圾車10674,2002851
202852,2,垃圾車10675,2002852
202853,2,垃圾車10676,2002853
202854,2,垃圾車10677,2002854
202855,2,垃圾車10678,2002855
202856,2,垃圾車10679,2002856
202857,2,垃圾車10680,2002857
202858,2,垃圾車10681,2002858
202859,2,垃圾車10682,2002859
202860,2,垃圾車10683,2002860
202861,2,垃圾車10684,2002861
202862,2,垃圾車10685,2002862
202863,2,垃圾車10686,2002863
202864,2,垃圾車10687,2002864
202865,2,垃圾車10688,2002865
202866,2,垃圾車10689,2002866
202867,2,垃圾車10690,2002867
202868,2,垃圾車10691,2002868
202869,2,垃圾車10692,2002869
202870,2,垃圾車10693,2002870
202871,2,垃圾車10694,2002871
202872,2,垃圾車10695,2002872
202873,2,垃圾車10696,2002873
202874,2,垃圾車10697,2002874
202875,2,垃圾車10698,2002875
202876,2,垃圾車10699,2002876
202877,2,垃圾車10700,2002877
202878,2,垃圾車10701,2002878
202879,2,垃圾車10702,2002879
202880,2,垃圾車10703,2002880
202881,2,垃圾車10704,2002881
202882,2,垃圾車10705,2002882
202883,2,垃圾車10706,2002883
202884,2,垃圾車10707,2002884
202885,2,垃圾車10708,2002885
202886,2,垃圾車10709,2002886
202887,2,垃圾車10710,2002887
202888,2,垃圾車10711,2002888
202889,2,垃圾車10712,2002889
202890,2,垃圾車10713,2002890
202891,2,垃圾車10714,2002891
202892,2,垃圾車10715,2002892
202893,2,垃圾車10716,2002893
202894,2,垃圾車10717,2002894
202895,2,垃圾車10718,2002895
202896,2,垃圾車10719,2002896
202897,2,垃圾車10720,2002897
202898,2,垃圾車10721,2002898
202899,2,垃圾車10722,2002899
202900,2,垃圾車10723,2002900
202901,2,垃圾車10724,2002901
202902,2,垃圾車10725,2002902
202903,2,垃圾車10726,2002903
202904,2,垃圾車10727,2002904
202905,2,垃圾車10728,2002905
202906,2,垃圾車10729,2002906
202907,2,垃圾車10730,2002907
202908,2,垃圾車10731,2002908
202909,2,垃圾車10732,2002909
202910,2,垃圾車10733,2002910
202911,2,垃圾車10734,2002911
202912,2,垃圾車10735,2002912
202913,2,垃圾車10736,2002913
202914,2,垃圾車10737,2002914
202915,2,垃圾車10738,2002915
202916,2,垃圾車10739,2002916
202917,2,垃圾車10740,2002917
202918,2,垃圾車10741,2002918
202919,2,垃圾車10742,2002919
202920,2,垃圾車10743,2002920
202921,2,垃圾車10744,2002921
202922,2,垃圾車10745,2002922
202923,2,垃圾車10746,2002923
202924,2,垃圾車10747,2002924
202925,2,垃圾車10748,2002925
202926,2,垃圾車10749,2002926
202927,2,垃圾車10750,2002927
202928,2,垃圾車10751,2002928
202929,2,垃圾車10752,2002929
202930,2,垃圾車10753,2002930
202931,2,垃圾車10754,2002931
202932,2,垃圾車10755,2002932
202933,2,垃圾車10756,2002933
202934,2,垃圾車10757,2002934
202935,2,垃圾車10758,2002935
202936,2,垃圾車10759,2002936
202937,2,垃圾車10760,2002937
202938,2,垃圾車10761,2002938
202939,2,垃圾車10762,2002939
202940,2,垃圾車10763,2002940
202941,2,垃圾車10764,2002941
202942,2,垃圾車10765,2002942
202943,2,垃圾車10766,2002943
202944,2,垃圾車10767,2002944
202945,2,垃圾車10768,2002945
202946,2,垃圾車10769,2002946
202947,2,垃圾車10770,2002947
202948,2,垃圾車10771,2002948
202949,2,垃圾車10772,2002949
202950,2,垃圾車10773,2002950
202951,2,垃圾車10774,2002951
202952,2,垃圾車10775,2002952
202953,2,垃圾車10776,2002953
202954,2,垃圾車10777,2002954
202955,2,垃圾車10778,2002955
202956,2,垃圾車10779,2002956
202957,2,垃圾車10780,2002957
202958,2,垃圾車10781,2002958
202959,2,垃圾車10782,2002959
202960,2,垃圾車10783,2002960
202961,2,垃圾車10784,2002961
202962,2,垃圾車10785,2002962
202963,2,垃圾車10786,2002963
202964,2,垃圾車10787,2002964
202965,2,垃圾車10788,2002965
202966,2,垃圾車10789,2002966
202967,2,垃圾車10790,2002967
202968,2,垃圾車10791,2002968
202969,2,垃圾車10792,2002969
202970,2,垃圾車10793,2002970
202971,2,垃圾車10794,2002971
202972,2,垃圾車10795,2002972
202973,2,垃圾車10796,2002973
202974,2,垃圾車10797,2002974
202975,2,垃圾車10798,2002975
202976,2,垃圾車10799,2002976
202977,2,垃圾車10800,2002977
202978,2,垃圾車10801,2002978
202979,2,垃圾車10802,2002979
202980,2,垃圾車10803,2002980
202981,2,垃圾車10804,2002981
202982,2,垃圾車10805,2002982
202983,2,垃圾車10806,2002983
202984,2,垃圾車10807,2002984
202985,2,垃圾車10808,2002985
202986,2,垃圾車10809,2002986
202987,2,垃圾車10810,2002987
202988,2,垃圾車10811,2002988
202989,2,垃圾車10812,2002989
202990,2,垃圾車10813,2002990
202991,2,垃圾車10814,2002991
202992,2,垃圾車10815,2002992
202993,2,垃圾車10816,2002993
202994,2,垃圾車10817,2002994
202995,2,垃圾車10818,2002995
202996,2,垃圾車10819,2002996
202997,2,垃圾車10820,2002997
202998,2,垃圾車10821,2002998
202999,2,垃圾車10822,2002999
203000,2,垃圾車10823,2003000
203001,2,垃圾車10824,2003001
203002,2,垃圾車10825,2003002
203003,2,垃圾車10826,2003003
203004,2,垃圾車10827,2003004
203005,2,垃圾車10828,2003005
203006,2,垃圾車10829,2003006
203007,2,垃圾車10830,2003007
203008,2,垃圾車10831,2003008
203009,2,垃圾車10832,2003009
203010,2,垃圾車10833,2003010
203011,2,垃圾車10834,2003011
203012,2,垃圾車10835,2003012
203013,2,垃圾車10836,2003013
203014,2,垃圾車10837,2003014
203015,2,垃圾車10838,2003015
203016,2,垃圾車10839,2003016
203017,2,垃圾車10840,2003017
203018,2,垃圾車10841,2003018
203019,2,垃圾車10842,2003019
203020,2,垃圾車10843,2003020
203021,2,垃圾車10844,2003021
203022,2,垃圾車10845,2003022
203023,2,垃圾車10846,2003023
203024,2,垃圾車10847,2003024
203025,2,垃圾車10848,2003025
203026,2,垃圾車10849,2003026
203027,2,垃圾車10850,2003027
203028,2,垃圾車10851,2003028
203029,2,垃圾車10852,2003029
203030,2,垃圾車10853,2003030
203031,2,垃圾車10854,2003031
203032,2,垃圾車10855,2003032
203033,2,垃圾車10856,2003033
203034,2,垃圾車10857,2003034
203035,2,垃圾車10858,2003035
203036,2,垃圾車10859,2003036
203037,2,垃圾車10860,2003037
203038,2,垃圾車10861,2003038
301,3,"""七股遊客中心""",3001
302,3,"""下營停一""",3002
303,3,"""下營區游泳池""",3003
304,3,"""下營道班房""",3004
305,3,"""下營文小2運動公園""",3005
306,3,"""下營區公所""",3006
307,3,"""下營中山中華""",3007
308,3,"""大內石子瀨""",3008
309,3,"""水道博物館""",3009
3010,3,"""淨水池區停車場""",30010
3011,3,"""山上國小""",30011
3012,3,"""山上區公所""",30012
3013,3,"""民生轉運站""",30013
3014,3,"""海安民族""",30014
3015,3,"""海安正興""",30015
3016,3,"""赤崁樓""",30016
3017,3,"""家庭教育中心""",30017
3018,3,"""小西門公園""",30018
3019,3,"""臺南市美術館二館""",30019
3020,3,"""延平郡王祠""",30020
3021,3,"""臺灣文學館""",30021
3022,3,"""臺南大學(後校門)""",30022
3023,3,"""部立臺南醫院""",30023
3024,3,"""頂湖公園""",30024
3025,3,"""海安民權""",30025
3026,3,"""河樂廣場(金華路)""",30026
3027,3,"""萬昌街停車場""",30027
3028,3,"""臺南生活美學館(府前路)""",30028
3029,3,"""西湖公園""",30029
3030,3,"""河樂廣場(康樂街)""",30030
3031,3,"""二府口公園(友愛街115巷)""",30031
3032,3,"""海安中正""",30032
3033,3,"""海安府前""",30033
3034,3,"""西賢公園""",30034
3035,3,"""湖美公園""",30035
3036,3,"""西和綠園""",30036
3037,3,"""西華南成功""",30037
3038,3,"""華平民權""",30038
3039,3,"""頂美公園""",30039
3040,3,"""西賢一街187巷口""",30040
3041,3,"""孔廟文化園區(南門路)""",30041
3042,3,"""開山大同""",30042
3043,3,"""南門公園""",30043
3044,3,"""和緯西賢""",30044
3045,3,"""武聖路69巷40弄口""",30045
3046,3,"""運河星鑽停車場""",30046
3047,3,"""臺南女中""",30047
3048,3,"""臺南都會公園(文華路)""",30048
3049,3,"""臺南都會公園(文賢路)""",30049
3050,3,"""嘉南藥理大學""",30050
3051,3,"""保安轉運站""",30051
3052,3,"""保華崇德""",30052
3053,3,"""衛福部胸腔病院""",30053
3054,3,"""中華醫事科技大學""",30054
3055,3,"""仁德運動公園""",30055
3056,3,"""仁中公園""",30056
3057,3,"""德南國小""",30057
3058,3,"""文宏公園""",30058
3059,3,"""南147線(奇美)""",30059
3060,3,"""中洲車站""",30060
3061,3,"""中洲中生""",30061
3062,3,"""清王公園""",30062
3063,3,"""港尾溝溪滯洪池""",30063
3064,3,"""仁德車站""",30064
3065,3,"""仁德文賢國中""",30065
3066,3,"""中正太子路口""",30066
3067,3,"""仁德忠義中正""",30067
3068,3,"""仁德區公所""",30068
3069,3,"""文山公園""",30069
3070,3,"""仁德國中""",30070
3071,3,"""林鳳營車站""",30071
3072,3,"""六甲運動公園""",30072
3073,3,"""六甲國小""",30073
3074,3,"""井仔腳瓦盤鹽田""",30074
3075,3,"""北門遊客中心""",30075
3076,3,"""大興公園""",30076
3077,3,"""花園夜市""",30077
3078,3,"""和順公園""",30078
3079,3,"""臺南公園(臺南轉運站)""",30079
3080,3,"""臺南二中""",30080
3081,3,"""成大醫院(小東路)""",30081
3082,3,"""海安成功""",30082
3083,3,"""福德公園""",30083
3084,3,"""延平國中""",30084
3085,3,"""光武公園""",30085
3086,3,"""成大醫院(東豐路)""",30086
3087,3,"""開元振興公園""",30087
3088,3,"""立德公園""",30088
3089,3,"""孝德公園""",30089
3090,3,"""勝安香草運動公園""",30090
3091,3,"""小東捐血室""",30091
3092,3,"""育北公園""",30092
3093,3,"""鄭子寮公園""",30093
3094,3,"""小東公園""",30094
3095,3,"""北安公園""",30095
3096,3,"""成德公園""",30096
3097,3,"""凱德公園""",30097
3098,3,"""賢北國小""",30098
3099,3,"""西門公園451巷""",30099
30100,3,"""賢北停車場""",300100
30101,3,"""北區陽光公園""",300101
30102,3,"""臺南車站(前站二)""",300102
30103,3,"""正德順德公園""",300103
30104,3,"""文靈公園""",300104
30105,3,"""文元公園""",300105
30106,3,"""北園公園""",300106
30107,3,"""東豐長榮""",300107
30108,3,"""小北棒球場(文成五育德一)""",300108
30109,3,"""臺南市桌球館""",300109
30110,3,"""成大醫院成杏校區(東豐路)""",300110
30111,3,"""北元公園""",300111
30112,3,"""中成成功""",300112
30113,3,"""文賢國中""",300113
